"County,Duchy,Kingdom,Empire,Religion,Culture"
"Cornouaille,Brittany,Brittany,Francia,Catholicism,Breton"
"Léon,Brittany,Brittany,Francia,Catholicism,Breton"
"Penthievre,Brittany,Brittany,Francia,Catholicism,Breton"
"Rennes,Brittany,Brittany,Francia,Catholicism,Breton"
"Venaissin,Provence,Burgundy,Francia,Catholicism,Occitan"
"Provence,Provence,Burgundy,Francia,Catholicism,Occitan"
"Nice,Provence,Burgundy,Francia,Catholicism,Cisalpine"
"Forcalquier,Provence,Burgundy,Francia,Catholicism,Occitan"
"Savoie,Savoy,Burgundy,Francia,Catholicism,Cisalpine"
"Aosta,Savoy,Burgundy,Francia,Catholicism,Cisalpine"
"Geneva,Savoy,Burgundy,Francia,Catholicism,French"
"Canavese,Savoy,Burgundy,Francia,Catholicism,Cisalpine"
"Lyon,Viennois,Burgundy,Francia,Catholicism,French"
"Forez,Viennois,Burgundy,Francia,Catholicism,French"
"Viviers,Viennois,Burgundy,Francia,Catholicism,Occitan"
"Viennois,Viennois,Burgundy,Francia,Catholicism,French"
"Valentinois,Viennois,Burgundy,Francia,Catholicism,French"
"Besancon,Upper_Burgundy,Burgundy,Francia,Catholicism,French"
"Bresse,Upper_Burgundy,Burgundy,Francia,Catholicism,French"
"Dole,Upper_Burgundy,Burgundy,Francia,Catholicism,French"
"Bern,Transjurania,Burgundy,Francia,Catholicism,Swabian"
"Aargau,Transjurania,Burgundy,Francia,Catholicism,Swabian"
"Neuchatel,Transjurania,Burgundy,Francia,Catholicism,Swabian"
"Cordoba,Cordoba,Andalusia,Hispania,Catholicism,Visigothic"
"Calatrava,Cordoba,Andalusia,Hispania,Catholicism,Visigothic"
"Alarcos,Cordoba,Andalusia,Hispania,Catholicism,Visigothic"
"Jaén,Cordoba,Andalusia,Hispania,Muwalladism,Visigothic"
"Granada,Granada,Andalusia,Hispania,Catholicism,Visigothic"
"Almeria,Granada,Andalusia,Hispania,Catholicism,Visigothic"
"Cabra,Granada,Andalusia,Hispania,Muwalladism,Visigothic"
"Malaga,Granada,Andalusia,Hispania,Catholicism,Visigothic"
"Sevilla,Seville,Andalusia,Hispania,Muwalladism,Visigothic"
"Cadiz,Seville,Andalusia,Hispania,Muwalladism,Visigothic"
"Algeciras,Seville,Andalusia,Hispania,Muwalladism,Visigothic"
"Niebla,Seville,Andalusia,Hispania,Catholicism,Visigothic"
"Moura,Seville,Andalusia,Hispania,Catholicism,Visigothic"
"Toledo,Toledo,Andalusia,Hispania,Catholicism,Visigothic"
"Madrid,Toledo,Andalusia,Hispania,Catholicism,Visigothic"
"Molina,Toledo,Andalusia,Hispania,Catholicism,Visigothic"
"Cuenca,Toledo,Andalusia,Hispania,Catholicism,Visigothic"
"Malagon,Toledo,Andalusia,Hispania,Catholicism,Visigothic"
"Uclés,Toledo,Andalusia,Hispania,Catholicism,Visigothic"
"Lisboa,Beja,Badajoz,Hispania,Catholicism,Visigothic"
"Évora,Beja,Badajoz,Hispania,Catholicism,Visigothic"
"Alcacer_do_Sal,Beja,Badajoz,Hispania,Catholicism,Visigothic"
"Elvas,Beja,Badajoz,Hispania,Catholicism,Visigothic"
"Badajoz,Badajoz,Badajoz,Hispania,Catholicism,Visigothic"
"Plasencia,Badajoz,Badajoz,Hispania,Catholicism,Visigothic"
"Caceres,Badajoz,Badajoz,Hispania,Catholicism,Visigothic"
"Merida,Badajoz,Badajoz,Hispania,Catholicism,Visigothic"
"Medellin,Badajoz,Badajoz,Hispania,Catholicism,Visigothic"
"Faro,Algarve,Badajoz,Hispania,Muwalladism,Visigothic"
"Silves,Algarve,Badajoz,Hispania,Catholicism,Visigothic"
"Valencia,València,Valencia,Hispania,Catholicism,Visigothic"
"Castellon,València,Valencia,Hispania,Catholicism,Visigothic"
"Teruel,València,Valencia,Hispania,Catholicism,Visigothic"
"Denia,València,Valencia,Hispania,Catholicism,Visigothic"
"Alicante,València,Valencia,Hispania,Catholicism,Visigothic"
"Mallorca,Mallorca,Valencia,Hispania,Catholicism,Visigothic"
"Menorca,Mallorca,Valencia,Hispania,Catholicism,Visigothic"
"Ibiza,Mallorca,Valencia,Hispania,Catholicism,Visigothic"
"Murcia,Murcia,Valencia,Hispania,Catholicism,Visigothic"
"Alcaraz,Murcia,Valencia,Hispania,Catholicism,Visigothic"
"Alarcon,Murcia,Valencia,Hispania,Catholicism,Visigothic"
"Burgos,Castille,Castille,Hispania,Catholicism,Visigothic"
"Valladolid,Castille,Castille,Hispania,Catholicism,Visigothic"
"Soria,Castille,Castille,Hispania,Catholicism,Visigothic"
"Cuellar,Castille,Castille,Hispania,Catholicism,Visigothic"
"Olmedo,Castille,Castille,Hispania,Catholicism,Visigothic"
"Asturias_de_Santillana,Cantabria,Castille,Hispania,Catholicism,Visigothic"
"Amaya,Cantabria,Castille,Hispania,Catholicism,Visigothic"
"Zaragoza,Aragon,Aragon,Hispania,Catholicism,Visigothic"
"Albarracin,Aragon,Aragon,Hispania,Catholicism,Visigothic"
"Alto_Aragon,Aragon,Aragon,Hispania,Catholicism,Basque"
"Calatayud,Aragon,Aragon,Hispania,Catholicism,Visigothic"
"Fraga,Aragon,Aragon,Hispania,Catholicism,Visigothic"
"Alcaniz,Aragon,Aragon,Hispania,Catholicism,Visigothic"
"Barcelona,Barcelona,Aragon,Hispania,Catholicism,Visigothic"
"Urgell,Barcelona,Aragon,Hispania,Catholicism,Visigothic"
"Cerdaña,Barcelona,Aragon,Hispania,Catholicism,Visigothic"
"Girona,Barcelona,Aragon,Hispania,Catholicism,Visigothic"
"Lleida,Barcelona,Aragon,Hispania,Catholicism,Visigothic"
"Tarragona,Barcelona,Aragon,Hispania,Catholicism,Visigothic"
"Navarra,Navarra,Navarra,Hispania,Catholicism,Basque"
"Najera,Navarra,Navarra,Hispania,Catholicism,Basque"
"Tudela,Navarra,Navarra,Hispania,Catholicism,Visigothic"
"Viscaya,Viscaya,Navarra,Hispania,Catholicism,Basque"
"Ipuskoa,Viscaya,Navarra,Hispania,Catholicism,Basque"
"Leon,León,León,Hispania,Catholicism,Visigothic"
"Benavente,León,León,Hispania,Catholicism,Visigothic"
"Zamora,León,León,Hispania,Catholicism,Visigothic"
"Salamanca,León,León,Hispania,Catholicism,Visigothic"
"Avila,León,León,Hispania,Catholicism,Visigothic"
"Asturias_de_Oviedo,Asturias,León,Hispania,Catholicism,Visigothic"
"Pravia,Asturias,León,Hispania,Catholicism,Visigothic"
"Coruna,Galicia,Galicia,Hispania,Catholicism,Visigothic"
"Santiago,Galicia,Galicia,Hispania,Catholicism,Visigothic"
"Tui,Galicia,Galicia,Hispania,Catholicism,Visigothic"
"Astorga,Galicia,Galicia,Hispania,Catholicism,Visigothic"
"Monterrei,Galicia,Galicia,Hispania,Catholicism,Visigothic"
"Porto,Portucale,Portugal,Hispania,Catholicism,Visigothic"
"Braganza,Portucale,Portugal,Hispania,Catholicism,Visigothic"
"Coimbra,Coimbra,Portugal,Hispania,Catholicism,Visigothic"
"Viseu,Coimbra,Portugal,Hispania,Catholicism,Visigothic"
"Aveiro,Coimbra,Portugal,Hispania,Catholicism,Visigothic"
"Castelo_Branco,Coimbra,Portugal,Hispania,Catholicism,Visigothic"
"Marrakesh,Marrakesh,Maghreb,Maghreb,Ash'arism,Baranis"
"Tadla,Marrakesh,Maghreb,Maghreb,Ash'arism,Baranis"
"Fazaz,Marrakesh,Maghreb,Maghreb,Ash'arism,Baranis"
"Tamasna,Marrakesh,Maghreb,Maghreb,Najdatism,Baranis"
"Asfi,Marrakesh,Maghreb,Maghreb,Najdatism,Baranis"
"Tinmallal,Marrakesh,Maghreb,Maghreb,Ash'arism,Baranis"
"Sous,Sous,Maghreb,Maghreb,Ash'arism,Baranis"
"Agadir,Sous,Maghreb,Maghreb,Ash'arism,Baranis"
"Ifni,Sous,Maghreb,Maghreb,Ash'arism,Butr"
"Draa,Sous,Maghreb,Maghreb,Ash'arism,Butr"
"Sijilmasa,Tafilalt,Maghreb,Maghreb,Sufrism,Butr"
"Tudgha,Tafilalt,Maghreb,Maghreb,Ash'arism,Butr"
"Ziz,Tafilalt,Maghreb,Maghreb,Sufrism,Butr"
"Fes,Fes,Maghreb,Maghreb,Ash'arism,Baranis"
"Muluya,Fes,Maghreb,Maghreb,Ash'arism,Butr"
"Taza,Fes,Maghreb,Maghreb,Ash'arism,Baranis"
"Meknes,Fes,Maghreb,Maghreb,Ash'arism,Baranis"
"Gharb,Fes,Maghreb,Maghreb,Muwalladism,Baranis"
"Tangiers,Rif,Maghreb,Maghreb,Muwalladism,Baranis"
"Ceuta,Rif,Maghreb,Maghreb,Muwalladism,Baranis"
"Melilla,Rif,Maghreb,Maghreb,Ash'arism,Baranis"
"Canarias,Canarias,Maghreb,Maghreb,Siguism,Baranis"
"Fuerteventura,Canarias,Maghreb,Maghreb,Siguism,Baranis"
"Madeira,Canarias,Maghreb,Maghreb,Siguism,Baranis"
"Tlemcen,Tlemcen,Tahert,Maghreb,Ibadism,Butr"
"Wajda,Tlemcen,Tahert,Maghreb,Ash'arism,Butr"
"Orania,Tlemcen,Tahert,Maghreb,Ash'arism,Butr"
"Hunyan,Tlemcen,Tahert,Maghreb,Ash'arism,Butr"
"Tahert,Tahert,Tahert,Maghreb,Ibadism,Butr"
"Yalala,Tahert,Tahert,Maghreb,Ibadism,Butr"
"Ashir,Tahert,Tahert,Maghreb,Ibadism,Butr"
"Figuig,Tahert,Tahert,Maghreb,Ibadism,Butr"
"Algier,Alger,Tahert,Maghreb,Ash'arism,Butr"
"Tanas,Alger,Tahert,Maghreb,Ash'arism,Butr"
"Bejaia,Bejaia,Tahert,Maghreb,Ash'arism,Baranis"
"Satif,Bejaia,Tahert,Maghreb,Ash'arism,Baranis"
"Hodna,Zab,Tahert,Maghreb,Ibadism,Butr"
"Biskra,Zab,Tahert,Maghreb,Ibadism,Butr"
"Bilizma,Zab,Tahert,Maghreb,Ibadism,Butr"
"Wargla,Mzab,Tahert,Maghreb,Ibadism,Butr"
"Laghwat,Mzab,Tahert,Maghreb,Ibadism,Butr"
"Ghardaia,Mzab,Tahert,Maghreb,Ibadism,Butr"
"Arigh,Mzab,Tahert,Maghreb,Ibadism,Butr"
"Kairwan,Kairouan,Africa,Maghreb,Ash'arism,Maghrebi"
"West_Qamuda,Kairouan,Africa,Maghreb,Ash'arism,Baranis"
"Tabassa,Kairouan,Africa,Maghreb,Ibadism,Butr"
"Tunis,Tunis,Africa,Maghreb,Catholicism,Baranis"
"Satfura,Tunis,Africa,Maghreb,Ash'arism,Baranis"
"Medjerda,Tunis,Africa,Maghreb,Ash'arism,Baranis"
"Mahdiya,Tunis,Africa,Maghreb,Ash'arism,Maghrebi"
"Constantine,Kroumerie,Africa,Maghreb,Ash'arism,Baranis"
"Annaba,Kroumerie,Africa,Maghreb,Ash'arism,Baranis"
"Gabes,Gabes,Africa,Maghreb,Ash'arism,Butr"
"Sfax,Gabes,Africa,Maghreb,Ash'arism,Baranis"
"Qashtiliya,Jerid,Africa,Maghreb,Ibadism,Butr"
"Souf,Jerid,Africa,Maghreb,Ibadism,Butr"
"Bir_Amir,Jerid,Africa,Maghreb,Ibadism,Butr"
"Ghadames,Jerid,Africa,Maghreb,Ibadism,Butr"
"Tripolitana,Tripolitania,Africa,Maghreb,Ibadism,Butr"
"Djerba,Tripolitania,Africa,Maghreb,Ibadism,Butr"
"Jafara,Tripolitania,Africa,Maghreb,Ibadism,Butr"
"Syrte,Syrte,Africa,Maghreb,Ibadism,Butr"
"Labda,Syrte,Africa,Maghreb,Ibadism,Butr"
"Waddan,Syrte,Africa,Maghreb,Ibadism,Butr"
"Zammour,Zammour,Anbiya,Maghreb,Ibadism,Butr"
"Tindouf,Zammour,Anbiya,Maghreb,Ibadism,Butr"
"Tiris,Zammour,Anbiya,Maghreb,Ibadism,Butr"
"Wadan,Adrar,Anbiya,Maghreb,Siguism,Butr"
"Azukki,Adrar,Anbiya,Maghreb,Siguism,Butr"
"Amatlus,Adrar,Anbiya,Maghreb,Siguism,Butr"
"Touat,Touat,Anbiya,Maghreb,Ibadism,Butr"
"Tamentit,Touat,Anbiya,Maghreb,Ibadism,Butr"
"Taghaza,Taghaza,Anbiya,Maghreb,Ibadism,Butr"
"Saoura,Taghaza,Anbiya,Maghreb,Ibadism,Butr"
"Tadmekka,Tadmekka,Sahara,Maghreb,Ibadism,Butr"
"Tessalit,Tadmekka,Sahara,Maghreb,Ibadism,Butr"
"Ghat,Ghat,Sahara,Maghreb,Ibadism,Butr"
"Djanet,Ghat,Sahara,Maghreb,Bori,Zaghawa"
"Takkeda,Air,Sahara,Maghreb,Bori,Zaghawa"
"Air,Air,Sahara,Maghreb,Bori,Zaghawa"
"Bilma,Kawar,Sahara,Maghreb,Bori,Zaghawa"
"Dirku,Kawar,Sahara,Maghreb,Bori,Zaghawa"
"Djado,Kawar,Sahara,Maghreb,Bori,Zaghawa"
"Ain_Galakka,Tibesti,Sahara,Maghreb,Bori,Zaghawa"
"Bodele,Tibesti,Sahara,Maghreb,Bori,Zaghawa"
"Tibesti,Tibesti,Sahara,Maghreb,Bori,Zaghawa"
"Murzuk,Fezzan,Sahara,Maghreb,Ibadism,Butr"
"Zawila,Fezzan,Sahara,Maghreb,Ibadism,Butr"
"Germa,Fezzan,Sahara,Maghreb,Ibadism,Butr"
"Al-Jawf,Al-Jawf,Arabia,Arabian_Empire,Ash'arism,Bedouin"
"Tha'labiya,Al-Jawf,Arabia,Arabian_Empire,Ash'arism,Bedouin"
"Sirhan,Al-Jawf,Arabia,Arabian_Empire,Ash'arism,Mashriqi"
"Balqa',Amman,Arabia,Arabian_Empire,Ash'arism,Mashriqi"
"Ma'ab,Amman,Arabia,Arabian_Empire,Ash'arism,Mashriqi"
"Jilat,Amman,Arabia,Arabian_Empire,Ash'arism,Mashriqi"
"Tabuk,Shammar,Arabia,Arabian_Empire,Ash'arism,Bedouin"
"Al-Aqabah,Shammar,Arabia,Arabian_Empire,Ash'arism,Mashriqi"
"Ma'an,Shammar,Arabia,Arabian_Empire,Ash'arism,Mashriqi"
"Tayma',Shammar,Arabia,Arabian_Empire,Ash'arism,Bedouin"
"Medina,Medina,Arabia,Arabian_Empire,Ash'arism,Bedouin"
"Wajh,Medina,Arabia,Arabian_Empire,Ash'arism,Bedouin"
"Khaybar,Medina,Arabia,Arabian_Empire,Ash'arism,Bedouin"
"Yanbu,Medina,Arabia,Arabian_Empire,Ash'arism,Bedouin"
"Harrat_Rahat,Medina,Arabia,Arabian_Empire,Ash'arism,Bedouin"
"Mecca,Mecca,Arabia,Arabian_Empire,Ash'arism,Bedouin"
"Ta'if,Mecca,Arabia,Arabian_Empire,Ash'arism,Bedouin"
"Tihama,Mecca,Arabia,Arabian_Empire,Ash'arism,Bedouin"
"Bisha,Mecca,Arabia,Arabian_Empire,Ash'arism,Bedouin"
"Aqiq,Asir,Arabia,Arabian_Empire,Ash'arism,Bedouin"
"Asir,Asir,Arabia,Arabian_Empire,Ash'arism,Bedouin"
"Sharaf,Najd,Arabia,Arabian_Empire,Ash'arism,Bedouin"
"Subay,Najd,Arabia,Arabian_Empire,Ash'arism,Bedouin"
"Ha'il,Najd,Arabia,Arabian_Empire,Ash'arism,Bedouin"
"Shaqiq,Najd,Arabia,Arabian_Empire,Ash'arism,Bedouin"
"Qasim,Najd,Arabia,Arabian_Empire,Ash'arism,Bedouin"
"Surrah,Najd,Arabia,Arabian_Empire,Ash'arism,Bedouin"
"Yamama,Yamama,Arabia,Arabian_Empire,Ash'arism,Bedouin"
"Al-'Arid,Yamama,Arabia,Arabian_Empire,Ash'arism,Bedouin"
"Falaj,Yamama,Arabia,Arabian_Empire,Ash'arism,Bedouin"
"Al-Hasa,Al-Hasa,Arabia,Arabian_Empire,Ash'arism,Bedouin"
"Dhafra,Al-Hasa,Arabia,Arabian_Empire,Ash'arism,Bedouin"
"Uqayr,Al-Hasa,Arabia,Arabian_Empire,Ash'arism,Bedouin"
"Yabrin,Al-Hasa,Arabia,Arabian_Empire,Ash'arism,Bedouin"
"Qatif,Bahrain,Arabia,Arabian_Empire,Ash'arism,Bedouin"
"Uwal,Bahrain,Arabia,Arabian_Empire,Isma'ilism,Bedouin"
"Samman,Bahrain,Arabia,Arabian_Empire,Ash'arism,Bedouin"
"Nizwa,Oman,Arabia,Arabian_Empire,Ibadism,Bedouin"
"Julfar,Oman,Arabia,Arabian_Empire,Ash'arism,Bedouin"
"Batina,Oman,Arabia,Arabian_Empire,Ash'arism,Bedouin"
"Dhahira,Oman,Arabia,Arabian_Empire,Ibadism,Bedouin"
"Muscat,Oman,Arabia,Arabian_Empire,Ibadism,Bedouin"
"Duqm,Oman,Arabia,Arabian_Empire,Ash'arism,Bedouin"
"San'a',San'a',Yemen,Arabian_Empire,Zayidism,Yemeni"
"Tihamat_al-Yamani,San'a',Yemen,Arabian_Empire,Ash'arism,Yemeni"
"Najran,San'a',Yemen,Arabian_Empire,Zayidism,Yemeni"
"Zabid,San'a',Yemen,Arabian_Empire,Ash'arism,Yemeni"
"Al-Jawf_al-Yamani,Jawf_al-Yamani,Yemen,Arabian_Empire,Ash'arism,Bedouin"
"Wabar,Jawf_al-Yamani,Yemen,Arabian_Empire,Ash'arism,Bedouin"
"Ta'izz,Ta'izz,Yemen,Arabian_Empire,Ash'arism,Yemeni"
"Mandab,Ta'izz,Yemen,Arabian_Empire,Ash'arism,Yemeni"
"Dathina,Ta'izz,Yemen,Arabian_Empire,Ash'arism,Yemeni"
"Hadramawt,Hadramawt,Yemen,Arabian_Empire,Ibadism,Bedouin"
"Ahqaf,Hadramawt,Yemen,Arabian_Empire,Ibadism,Bedouin"
"Kinda_Sakun,Hadramawt,Yemen,Arabian_Empire,Ibadism,Yemeni"
"Mahra,Mahra,Yemen,Arabian_Empire,Ibadism,Yemeni"
"Al-As'a',Mahra,Yemen,Arabian_Empire,Ash'arism,Bedouin"
"Socotra,Mahra,Yemen,Arabian_Empire,Nestorianism,Bedouin"
"Dhufar,Mahra,Yemen,Arabian_Empire,Ash'arism,Bedouin"
"Barqa,Cyrenaica,Egypt,Arabian_Empire,Ash'arism,Butr"
"Awjila,Cyrenaica,Egypt,Arabian_Empire,Ash'arism,Butr"
"Derna,Cyrenaica,Egypt,Arabian_Empire,Ash'arism,Butr"
"Tobruk,Cyrenaica,Egypt,Arabian_Empire,Ash'arism,Butr"
"Alexandria,Alexandria,Egypt,Arabian_Empire,Coptic,Egyptian"
"Sullum,Alexandria,Egypt,Arabian_Empire,Coptic,Butr"
"Siwa,Alexandria,Egypt,Arabian_Empire,Coptic,Egyptian"
"Damietta,Delta,Egypt,Arabian_Empire,Ash'arism,Egyptian"
"Al-Buhaira,Delta,Egypt,Arabian_Empire,Coptic,Egyptian"
"Al-Gharbiya,Delta,Egypt,Arabian_Empire,Ash'arism,Egyptian"
"Sharkiya,Delta,Egypt,Arabian_Empire,Coptic,Egyptian"
"Cairo,Cairo,Egypt,Arabian_Empire,Ash'arism,Egyptian"
"Giza,Cairo,Egypt,Arabian_Empire,Ash'arism,Egyptian"
"Fayyum,Cairo,Egypt,Arabian_Empire,Ash'arism,Egyptian"
"Bahriya,Al-Wahat,Egypt,Arabian_Empire,Ash'arism,Butr"
"Farafra,Al-Wahat,Egypt,Arabian_Empire,Coptic,Egyptian"
"Dakhla,Al-Wahat,Egypt,Arabian_Empire,Coptic,Egyptian"
"Kharga,Al-Wahat,Egypt,Arabian_Empire,Coptic,Egyptian"
"Qus,Al-Said,Egypt,Arabian_Empire,Coptic,Egyptian"
"Bahnasa,Al-Said,Egypt,Arabian_Empire,Coptic,Egyptian"
"Ushmun,Al-Said,Egypt,Arabian_Empire,Coptic,Egyptian"
"Asyut,Al-Said,Egypt,Arabian_Empire,Coptic,Egyptian"
"Aswan,Al-Said,Egypt,Arabian_Empire,Coptic,Egyptian"
"Qusayr,Eastern_Desert,Egypt,Arabian_Empire,Ash'arism,Bedouin"
"Jabal_Quzlum,Eastern_Desert,Egypt,Arabian_Empire,Ash'arism,Bedouin"
"Farama,Sinai,Egypt,Arabian_Empire,Ash'arism,Egyptian"
"Sinai,Sinai,Egypt,Arabian_Empire,Ash'arism,Mashriqi"
"Firaun,Sinai,Egypt,Arabian_Empire,Ash'arism,Mashriqi"
"Kerak,Oultrejourdain,Jerusalem,Arabian_Empire,Ash'arism,Mashriqi"
"Negev,Oultrejourdain,Jerusalem,Arabian_Empire,Ash'arism,Mashriqi"
"Jerusalem,Palestine,Jerusalem,Arabian_Empire,Ash'arism,Mashriqi"
"Ghazza,Palestine,Jerusalem,Arabian_Empire,Orthodoxy,Mashriqi"
"Jaffa,Palestine,Jerusalem,Arabian_Empire,Orthodoxy,Mashriqi"
"Tiberias,Urdunn,Jerusalem,Arabian_Empire,Orthodoxy,Mashriqi"
"Acre,Urdunn,Jerusalem,Arabian_Empire,Orthodoxy,Mashriqi"
"Irbid,Urdunn,Jerusalem,Arabian_Empire,Orthodoxy,Mashriqi"
"Aleppo,Aleppo,Syria,Arabian_Empire,Ash'arism,Mashriqi"
"Suriya,Aleppo,Syria,Arabian_Empire,Ash'arism,Mashriqi"
"Syrrusafa,Aleppo,Syria,Arabian_Empire,Ash'arism,Mashriqi"
"Qinnasrin,Aleppo,Syria,Arabian_Empire,Orthodoxy,Mashriqi"
"Edessa,Edessa,Syria,Arabian_Empire,Apostolic,Armenian"
"Samosata,Edessa,Syria,Arabian_Empire,Apostolic,Armenian"
"Marash,Edessa,Syria,Arabian_Empire,Apostolic,Armenian"
"Aintab,Edessa,Syria,Arabian_Empire,Apostolic,Armenian"
"Homs,Homs,Syria,Arabian_Empire,Orthodoxy,Mashriqi"
"Shayzar,Homs,Syria,Arabian_Empire,Orthodoxy,Mashriqi"
"Hama,Homs,Syria,Arabian_Empire,Orthodoxy,Mashriqi"
"Antiocheia,Antioch,Syria,Arabian_Empire,Orthodoxy,Greek"
"Alexandretta,Antioch,Syria,Arabian_Empire,Orthodoxy,Greek"
"Beirut,Lebanon,Syria,Arabian_Empire,Orthodoxy,Mashriqi"
"Tripoli,Lebanon,Syria,Arabian_Empire,Orthodoxy,Mashriqi"
"Damascus,Damascus,Syria,Arabian_Empire,Ash'arism,Mashriqi"
"Juwair,Damascus,Syria,Arabian_Empire,Ash'arism,Mashriqi"
"Baalbek,Damascus,Syria,Arabian_Empire,Orthodoxy,Mashriqi"
"Hauran,Damascus,Syria,Arabian_Empire,Ash'arism,Mashriqi"
"Palmyra,Palmyra,Syria,Arabian_Empire,Orthodoxy,Mashriqi"
"Sukhna,Palmyra,Syria,Arabian_Empire,Ash'arism,Mashriqi"
"Qaryatan,Palmyra,Syria,Arabian_Empire,Orthodoxy,Mashriqi"
"Tigré,Aksum,Abyssinia,Abyssinia,Coptic,Ethiopian"
"Sera'e,Aksum,Abyssinia,Abyssinia,Coptic,Ethiopian"
"Intarta,Aksum,Abyssinia,Abyssinia,Coptic,Ethiopian"
"Dahlak,Dahlaks,Abyssinia,Abyssinia,Ash'arism,Bedouin"
"Massawa,Dahlaks,Abyssinia,Abyssinia,Kushitism,Beja"
"Bur,Dahlaks,Abyssinia,Abyssinia,Ash'arism,Afar"
"Lasta,Lasta,Abyssinia,Abyssinia,Coptic,Ethiopian"
"Hayq,Lasta,Abyssinia,Abyssinia,Waaqism,Afar"
"Angot,Lasta,Abyssinia,Abyssinia,Coptic,Ethiopian"
"Amhara,Lasta,Abyssinia,Abyssinia,Coptic,Ethiopian"
"Dämbiya,Gondar,Abyssinia,Abyssinia,Haymanot,Ethiopian"
"Begemder,Gondar,Abyssinia,Abyssinia,Coptic,Ethiopian"
"Semien,Gondar,Abyssinia,Abyssinia,Haymanot,Ethiopian"
"Gojjam,Gojjam,Abyssinia,Abyssinia,Coptic,Ethiopian"
"Gafat,Gojjam,Abyssinia,Abyssinia,Haymanot,Ethiopian"
"Agaw-Meder,Gojjam,Abyssinia,Abyssinia,Haymanot,Ethiopian"
"Showa,Showa,Abyssinia,Abyssinia,Coptic,Ethiopian"
"Fätägar,Showa,Abyssinia,Abyssinia,Waaqism,Ethiopian"
"Wäj,Showa,Abyssinia,Abyssinia,Waaqism,Ethiopian"
"Ifat,Showa,Abyssinia,Abyssinia,Ash'arism,Somali"
"Qasr_Ibrim,Nobatia,Nubia,Abyssinia,Coptic,Nubian"
"Faras,Nobatia,Nubia,Abyssinia,Coptic,Nubian"
"Batn_al-hajar,Nobatia,Nubia,Abyssinia,Coptic,Nubian"
"Qurta,Nobatia,Nubia,Abyssinia,Coptic,Nubian"
"Kalabsha,Nobatia,Nubia,Abyssinia,Coptic,Nubian"
"Dongola,Makuria,Nubia,Abyssinia,Coptic,Nubian"
"Sai,Makuria,Nubia,Abyssinia,Coptic,Nubian"
"Meroë,Makuria,Nubia,Abyssinia,Coptic,Nubian"
"Wadi_el-milk,Makuria,Nubia,Abyssinia,Kushitism,Nubian"
"Abwab,Makuria,Nubia,Abyssinia,Coptic,Nubian"
"Atbara,Makuria,Nubia,Abyssinia,Coptic,Nubian"
"Shamir,Shamir,Nubia,Abyssinia,Coptic,Nubian"
"Abu_Hammad,Shamir,Nubia,Abyssinia,Coptic,Nubian"
"Kurgus,Shamir,Nubia,Abyssinia,Coptic,Nubian"
"Alodia,Alwa,Nubia,Abyssinia,Coptic,Nubian"
"Naga,Alwa,Nubia,Abyssinia,Coptic,Nubian"
"Gezira,Alwa,Nubia,Abyssinia,Coptic,Nubian"
"Eleila,Alwa,Nubia,Abyssinia,Coptic,Nubian"
"Ushara,Alwa,Nubia,Abyssinia,Coptic,Nubian"
"Sennar,Alodia,Nubia,Abyssinia,Coptic,Nubian"
"Fazughli,Alodia,Nubia,Abyssinia,Coptic,Nubian"
"Tagali,Alodia,Nubia,Abyssinia,Coptic,Nubian"
"Gumuz,Alodia,Nubia,Abyssinia,Waaqism,Welayta"
"Aydhab,Naqis,Blemmyia,Abyssinia,Ash'arism,Bedouin"
"Allaqi,Naqis,Blemmyia,Abyssinia,Kushitism,Beja"
"Naqis,Naqis,Blemmyia,Abyssinia,Kushitism,Beja"
"Wadi_Amur,Naqis,Blemmyia,Abyssinia,Kushitism,Beja"
"Bazin,Bazin,Blemmyia,Abyssinia,Kushitism,Beja"
"Suakin,Bazin,Blemmyia,Abyssinia,Ash'arism,Bedouin"
"Badi,Bazin,Blemmyia,Abyssinia,Kushitism,Beja"
"Baqlin,Baqlin,Blemmyia,Abyssinia,Kushitism,Beja"
"Djarin,Baqlin,Blemmyia,Abyssinia,Kushitism,Beja"
"Qataa,Baqlin,Blemmyia,Abyssinia,Kushitism,Beja"
"Kassala,Baqlin,Blemmyia,Abyssinia,Kushitism,Beja"
"Showak,Baqlin,Blemmyia,Abyssinia,Kushitism,Beja"
"Wolqayt,Baqlin,Blemmyia,Abyssinia,Kushitism,Beja"
"Damot,Damot,Damot,Abyssinia,Waaqism,Welayta"
"Berta,Damot,Damot,Abyssinia,Waaqism,Welayta"
"Wellega,Damot,Damot,Abyssinia,Waaqism,Welayta"
"Innarya,Damot,Damot,Abyssinia,Waaqism,Welayta"
"Kaffa,Kaffa,Damot,Abyssinia,Waaqism,Welayta"
"Welamo,Kaffa,Damot,Abyssinia,Waaqism,Welayta"
"Gamo,Kaffa,Damot,Abyssinia,Waaqism,Welayta"
"Sharka,Sharka,Damot,Abyssinia,Waaqism,Ethiopian"
"Burji,Sharka,Damot,Abyssinia,Waaqism,Welayta"
"Dara,Sharka,Damot,Abyssinia,Waaqism,Welayta"
"Hadya,Sharka,Damot,Abyssinia,Waaqism,Ethiopian"
"Dawaro,Dawaro,Adal,Abyssinia,Waaqism,Ethiopian"
"Gabal,Dawaro,Adal,Abyssinia,Waaqism,Somali"
"Arusi,Dawaro,Adal,Abyssinia,Waaqism,Somali"
